rain,radarX,radarY,date,latitude,longitude,labels
127.0,359.0,364.0,2017-05-03,52.6512659,5.1105327,0
14.0,371.0,357.0,2019-02-02,52.7005997,5.2913274,0
468.0,388.0,333.0,2016-10-20,52.8954701,5.5716007,0
1073.0,391.0,469.0,2017-10-07,51.7278179,5.4349089,0
19.0,398.0,431.0,2017-10-01,52.0446362,5.5720186,0
39.0,398.0,462.0,2019-02-04,51.7782444,5.5388438,0
723.0,398.0,463.0,2019-01-27,51.768535,5.5258595,0
301.0,398.0,466.0,2016-04-06,51.7480191,5.5294601,0
110.0,404.0,433.0,2018-06-13,52.0269346,5.6631704,0
49.0,406.0,422.0,2016-02-05,52.1140802,5.7023119,0
181.0,414.0,437.0,2017-09-02,51.9790853,5.7950871,0
13.0,414.0,451.0,2019-07-18,51.8597237,5.7691067,0
224.0,414.0,451.0,2019-10-09,51.8597237,5.7691067,0
33.0,417.0,471.0,2016-04-04,51.6845164,5.7831413,0
21.0,418.0,445.0,2020-01-26,51.9120718,5.841841,0
84.0,418.0,457.0,2016-11-11,51.8043879,5.8130807,0
380.0,419.0,443.0,2019-04-27,51.9269929,5.8509477,0
33.0,419.0,504.0,2018-01-27,51.4018771,5.7719903,0
241.0,420.0,433.0,2017-11-28,52.0082246,5.878994,0
1247.0,422.0,453.0,2016-10-18,51.8351489,5.8839669,0
625.0,423.0,435.0,2020-02-09,51.9917577,5.916872,0
1976.0,423.0,447.0,2019-10-01,51.8899408,5.9002749,0
618.0,423.0,467.0,2016-08-11,51.718184,5.8703219,0
53.0,424.0,466.0,2018-03-17,51.7211091,5.8844492,0
36.0,427.0,434.0,2016-02-01,51.9959656,5.9733193,0
317.0,427.0,461.0,2019-10-11,51.7612818,5.9400223,0
280.0,428.0,465.0,2016-04-06,51.732442,5.9428395,0
35.0,435.0,426.0,2019-01-05,52.0576738,6.100807,0
951.0,438.0,430.0,2018-06-08,52.015342,6.136601,0
37.0,444.0,510.0,2018-04-14,51.3317863,6.0949528,0
747.0,303.0,439.0,2019-01-28,52.0498832,4.2391804,0
85.0,311.0,498.0,2017-12-28,51.5329127,4.2872908,0
78.0,325.0,408.0,2019-12-05,52.3006769,4.5820724,0
272.0,352.0,401.0,2018-03-12,52.3406061,4.9688732,0
104.0,355.0,364.0,2017-01-10,52.6579802,5.0542167,0
133.0,304.0,439.0,2017-04-22,52.0498133,4.2655736,0
44.0,304.0,439.0,2017-06-05,52.050352,4.263166,0
1085.0,305.0,438.0,2018-09-06,52.0539936,4.2702925,0
41.0,305.0,439.0,2018-07-29,52.0477097,4.2727473,0
13.0,305.0,439.0,2016-08-04,52.045658,4.2661558,0
1329.0,306.0,439.0,2019-07-27,52.0468366,4.2863177,0
163.0,306.0,439.0,2017-07-26,52.0435807,4.2889925,0
43.0,306.0,440.0,2017-04-23,52.0407026,4.2878533,0
18.0,306.0,440.0,2016-09-20,52.0411895,4.2879222,0
404.0,307.0,438.0,2018-11-10,52.0505301,4.3054169,0
1601.0,308.0,436.0,2019-12-09,52.0729218,4.3165271,0
16.0,316.0,441.0,2016-05-21,52.0256326,4.4281807,0
14.0,325.0,408.0,2016-08-20,52.2997237,4.5793628,0
601.0,331.0,428.0,2016-11-16,52.1259928,4.6482664,0
2145.0,309.0,435.0,2016-06-14,52.0799863,4.3275477,0
692.0,321.0,437.0,2017-05-22,52.0505868,4.4994781,0
108.0,348.0,401.0,2017-02-01,52.3468569,4.9150495,0
24.0,344.0,400.0,2016-05-29,52.3583579,4.8549056,0
362.0,347.0,400.0,2016-02-07,52.3529058,4.9070512,0
22.0,352.0,403.0,2016-03-05,52.3235255,4.9703395,0
94.0,437.0,401.0,2016-11-13,52.2663318,6.1681278,0
495.0,391.0,504.0,2016-01-31,51.4301079,5.3865394,0
808.0,302.0,437.0,2019-11-13,52.0633349,4.2276933,0
22.0,339.0,401.0,2017-07-03,52.3502053,4.7889599,0
1260.0,432.0,372.0,2017-07-29,52.5215084,6.1372618,0
424.0,302.0,449.0,2016-11-03,51.9615002,4.215804,0
289.0,304.0,440.0,2016-06-18,52.0382807,4.2598692,0
26.0,305.0,437.0,2019-07-25,52.0635061,4.2676925,0
12.0,306.0,437.0,2017-05-16,52.0626118,4.2821138,0
135.0,307.0,435.0,2016-11-01,52.0757057,4.3068865,0
20.0,307.0,436.0,2017-09-19,52.0683038,4.299106,0
2746.0,307.0,436.0,2016-08-21,52.0681361,4.3004082,0
576.0,307.0,438.0,2020-01-14,52.0573837,4.2982633,0
359.0,307.0,438.0,2018-05-24,52.0573837,4.2982633,0
37.0,308.0,435.0,2020-02-22,52.0782541,4.3236937,0
191.0,308.0,438.0,2016-07-08,52.0526576,4.3190967,0
609.0,309.0,447.0,2016-02-21,51.9746467,4.3184364,0
565.0,310.0,437.0,2019-12-26,52.0582089,4.3381564,0
184.0,311.0,435.0,2017-11-16,52.0738851,4.3601048,0
295.0,311.0,435.0,2017-10-21,52.075996,4.360623,0
788.0,311.0,442.0,2020-01-28,52.0129958,4.3567377,0
1060.0,311.0,445.0,2017-12-11,51.988854,4.3450328,0
31.0,311.0,446.0,2019-08-29,51.980017,4.3479747,0
24.0,314.0,433.0,2016-12-02,52.0961773,4.4033463,0
1213.0,315.0,415.0,2017-12-13,52.2433067,4.4325585,0
268.0,317.0,481.0,2020-01-03,51.6785843,4.3971831,0
94.0,318.0,427.0,2019-10-07,52.1379926,4.4645815,0
15.0,319.0,425.0,2016-12-23,52.1581039,4.4895801,0
873.0,319.0,426.0,2016-10-18,52.1513927,4.4876401,0
891.0,319.0,426.0,2016-04-27,52.1484773,4.4884002,0
111.0,320.0,425.0,2017-09-17,52.1581982,4.4984783,0
596.0,321.0,435.0,2019-07-10,52.0666124,4.4982833,0
19.0,321.0,436.0,2017-05-15,52.0640317,4.5028136,0
142.0,326.0,408.0,2019-01-11,52.2991628,4.5961007,0
637.0,332.0,427.0,2017-12-27,52.1295971,4.6686388,0
364.0,334.0,365.0,2017-03-20,52.6636981,4.7626009,0
23.0,337.0,360.0,2019-01-11,52.7028555,4.814477,0
277.0,344.0,400.0,2017-04-28,52.3515301,4.8666432,0
78.0,345.0,400.0,2016-07-09,52.356807,4.879191,0
953.0,346.0,399.0,2017-02-04,52.3618449,4.8900719,0
394.0,346.0,418.0,2017-04-25,52.1972466,4.8622893,0
32.0,348.0,400.0,2017-03-31,52.3559659,4.913091,0
123.0,397.0,502.0,2017-08-12,51.440664,5.4723744,0
586.0,428.0,342.0,2017-11-27,52.7856417,6.1279074,0
2686.0,475.0,275.0,2019-09-07,53.3157496,6.9021586,0
151.0,298.0,445.0,2019-05-02,52.0023522,4.1748741,0
198.0,303.0,440.0,2020-01-10,52.0390789,4.2503311,0
267.0,304.0,440.0,2018-08-23,52.0386617,4.250881,0
455.0,305.0,439.0,2017-09-29,52.0435593,4.2752175,0
808.0,305.0,440.0,2019-06-04,52.0386836,4.2749733,0
81.0,306.0,436.0,2018-01-17,52.0686442,4.2830345,0
144.0,306.0,437.0,2019-04-02,52.0660777,4.2947139,0
1368.0,306.0,439.0,2019-12-09,52.043946,4.2925113,0
103.0,307.0,436.0,2016-04-11,52.0727141,4.3065693,0
282.0,307.0,437.0,2018-11-11,52.0645168,4.3007586,0
14.0,307.0,437.0,2019-12-30,52.0627636,4.3009396,0
1927.0,307.0,437.0,2017-09-14,52.0628375,4.3009306,0
233.0,307.0,438.0,2018-04-04,52.0547124,4.3081843,0
75.0,307.0,439.0,2017-02-15,52.0454373,4.2962943,0
388.0,307.0,440.0,2018-08-23,52.0330194,4.3055596,0
99.0,307.0,440.0,2017-01-24,52.0330372,4.3055446,0
61.0,308.0,435.0,2019-12-21,52.0763964,4.3126683,0
762.0,308.0,435.0,2016-10-20,52.0790828,4.317564,0
39.0,308.0,436.0,2016-05-10,52.0737079,4.3179669,0
2219.0,308.0,437.0,2018-09-05,52.0592465,4.3151627,0
312.0,308.0,438.0,2018-09-30,52.0531048,4.3168699,0
2313.0,308.0,438.0,2017-07-12,52.0531048,4.3168699,0
12.0,308.0,438.0,2016-09-11,52.0531315,4.3168401,0
379.0,308.0,438.0,2019-07-06,52.0531315,4.3168401,0
173.0,308.0,439.0,2017-09-06,52.043197,4.3136665,0
11.0,309.0,433.0,2016-05-03,52.0952375,4.328012,0
818.0,309.0,437.0,2018-08-13,52.0611318,4.3368461,0
39.0,309.0,438.0,2016-10-08,52.0544819,4.3310094,0
1322.0,309.0,438.0,2016-08-11,52.0544819,4.3310094,0
71.0,310.0,435.0,2016-07-20,52.0797285,4.3499334,0
744.0,310.0,437.0,2019-05-28,52.0563808,4.3403259,0
180.0,311.0,435.0,2017-12-18,52.0760317,4.3593107,0
13.0,311.0,436.0,2019-11-14,52.06576,4.3591847,0
596.0,311.0,436.0,2019-08-15,52.06576,4.3591847,0
13.0,311.0,443.0,2016-06-05,52.0115769,4.3570677,0
692.0,312.0,442.0,2018-10-26,52.0131964,4.3730477,0
19.0,313.0,420.0,2019-08-05,52.2047811,4.4079974,0
1702.0,314.0,434.0,2017-09-18,52.0877314,4.3993855,0
14.0,314.0,434.0,2017-03-07,52.0877314,4.3993855,0
713.0,314.0,434.0,2017-05-12,52.0877314,4.3993855,0
499.0,318.0,421.0,2018-03-04,52.1901977,4.4703897,0
163.0,320.0,424.0,2020-01-17,52.1626105,4.4925836,0
1800.0,320.0,425.0,2016-02-20,52.1580694,4.4907224,0
90.0,320.0,428.0,2019-03-05,52.1285249,4.4969511,0
64.0,321.0,424.0,2016-09-22,52.1609412,4.5167658,0
136.0,321.0,424.0,2017-04-12,52.1613665,4.515939,0
73.0,321.0,435.0,2016-12-26,52.0666124,4.4982833,0
388.0,324.0,413.0,2016-11-21,52.2586283,4.5686695,0
666.0,330.0,378.0,2019-05-09,52.5527705,4.682841,0
51.0,332.0,426.0,2017-07-07,52.1434217,4.6702133,0
580.0,337.0,437.0,2018-04-10,52.0447775,4.7196058,0
871.0,337.0,437.0,2016-06-12,52.0398519,4.7148694,0
1229.0,353.0,391.0,2017-11-28,52.4289014,4.9981071,0
441.0,367.0,276.0,2016-05-22,53.4059228,5.3527502,0
63.0,370.0,400.0,2018-01-04,52.3331285,5.2326732,0
530.0,384.0,378.0,2018-04-03,52.5146126,5.4478305,0
2025.0,439.0,556.0,2018-10-30,50.9451052,5.9715327,0
1573.0,304.0,436.0,2019-12-06,52.0717007,4.2569997,0
2514.0,305.0,439.0,2017-07-06,52.0504811,4.2700948,0
1401.0,306.0,439.0,2018-03-28,52.0424957,4.282547,0
261.0,307.0,438.0,2017-11-16,52.0512475,4.296663,0
91.0,307.0,438.0,2017-10-19,52.0512475,4.296663,0
43.0,311.0,442.0,2019-05-30,52.0136986,4.3470189,0
44.0,340.0,399.0,2019-08-20,52.3624818,4.8031966,0
117.0,345.0,399.0,2019-09-15,52.3606328,4.8709055,0
1040.0,351.0,401.0,2016-03-04,52.3417566,4.9634368,0
290.0,390.0,495.0,2019-05-28,51.5048306,5.3826642,0
828.0,306.0,440.0,2016-03-02,52.0410153,4.2790122,0
2204.0,309.0,439.0,2019-07-12,52.0426485,4.3305452,0
795.0,332.0,358.0,2016-09-23,52.7274524,4.7373277,0
911.0,332.0,426.0,2017-01-09,52.1363212,4.6658284,0
1457.0,338.0,414.0,2018-01-15,52.2364394,4.7601116,0
342.0,340.0,464.0,2020-02-17,51.8039976,4.7298862,0
274.0,341.0,376.0,2016-05-14,52.5598497,4.8488957,0
152.0,341.0,390.0,2017-10-29,52.4434664,4.8304412,0
256.0,382.0,294.0,2016-03-06,53.2359037,5.5400742,0
2086.0,398.0,285.0,2019-08-15,53.3054942,5.7841155,0
1796.0,484.0,336.0,2017-06-09,52.779641,6.9225636,0
385.0,305.0,435.0,2019-12-11,52.0784903,4.2693121,0
559.0,309.0,437.0,2019-07-10,52.0593597,4.3326734,0
32.0,329.0,364.0,2018-09-15,52.67175,4.6927778,0
18.0,357.0,351.0,2017-07-19,52.7712521,5.1007113,0
88.0,382.0,474.0,2017-11-13,51.6906598,5.2946721,0
461.0,418.0,457.0,2018-02-15,51.8043879,5.8130807,0
55.0,306.0,452.0,2016-04-17,51.9344344,4.2733538,0
31.0,309.0,435.0,2016-06-21,52.0744042,4.3253752,0
500.0,332.0,426.0,2019-11-03,52.1434216,4.6701987,0
14.0,334.0,369.0,2019-04-12,52.6323813,4.7533754,0
467.0,340.0,388.0,2016-10-14,52.4607551,4.8258978,0
3607.0,298.0,442.0,2018-04-30,52.0240604,4.1714098,0
119.0,305.0,432.0,2019-08-07,52.1034957,4.2772102,0
842.0,305.0,437.0,2019-09-07,52.0635061,4.2676925,0
776.0,310.0,434.0,2016-06-12,52.0819817,4.3536891,0
1054.0,320.0,480.0,2019-10-13,51.6866451,4.4414915,0
3022.0,323.0,413.0,2019-07-31,52.2599918,4.5541286,0
1037.0,331.0,493.0,2019-07-26,51.5686145,4.5722536,0
11.0,332.0,437.0,2019-07-25,52.0435336,4.6481013,0
215.0,335.0,439.0,2017-08-18,52.0240211,4.6927853,0
1636.0,337.0,384.0,2017-11-27,52.4987712,4.7757155,0
222.0,341.0,488.0,2018-08-23,51.6009129,4.7182866,0
396.0,341.0,490.0,2016-06-18,51.5881774,4.7171127,0
14.0,343.0,491.0,2016-08-17,51.5770378,4.743894,0
1244.0,344.0,491.0,2019-11-27,51.5735428,4.7557434,0
475.0,344.0,491.0,2017-06-06,51.5758948,4.7585094,0
266.0,344.0,491.0,2018-03-02,51.5758578,4.7566489,0
395.0,346.0,491.0,2017-02-11,51.5728736,4.7821795,0
1532.0,347.0,490.0,2019-11-28,51.5765992,4.795301,0
138.0,355.0,481.0,2017-12-03,51.6546187,4.9220868,0
251.0,391.0,496.0,2018-12-15,51.499554,5.3948339,0
1109.0,393.0,505.0,2020-02-27,51.4176337,5.4060209,0
16.0,395.0,443.0,2018-03-17,51.9478896,5.5166976,0
1548.0,426.0,434.0,2020-02-13,51.9956102,5.9664113,0
340.0,446.0,403.0,2017-07-01,52.246995,6.2896802,0
761.0,311.0,442.0,2017-09-29,52.0136986,4.3470189,0
508.0,311.0,442.0,2016-04-03,52.0129144,4.3467749,0
25.0,312.0,442.0,2019-06-02,52.0146617,4.367854,0
584.0,329.0,447.0,2018-01-05,51.9656826,4.5954809,0
220.0,331.0,331.0,2017-06-24,52.9628108,4.7563761,0
12.0,339.0,363.0,2018-09-04,52.6741524,4.835772,0
1323.0,363.0,430.0,2016-08-21,52.0828664,5.0969702,0
85.0,412.0,496.0,2017-06-24,51.479476,5.6865053,0
156.0,426.0,558.0,2017-10-06,50.9403271,5.790306,0
850.0,261.0,510.0,2018-03-28,51.4657587,3.5919965,0
463.0,304.0,434.0,2018-08-08,52.0940709,4.2670586,0
159.0,304.0,440.0,2017-10-09,52.0382807,4.2598692,0
111.0,304.0,440.0,2018-03-29,52.0423105,4.2620418,0
192.0,305.0,440.0,2017-11-06,52.0414375,4.2656933,0
114.0,306.0,434.0,2016-06-01,52.0906346,4.2971383,0
455.0,311.0,434.0,2018-07-31,52.0810745,4.3661402,0
84.0,320.0,425.0,2017-01-24,52.1608131,4.492434,0
1096.0,321.0,424.0,2017-11-30,52.1630931,4.5075743,0
1980.0,321.0,449.0,2017-10-22,51.945688,4.4886219,0
40.0,323.0,413.0,2018-05-21,52.2576811,4.5489429,0
706.0,323.0,413.0,2017-04-17,52.2554761,4.5510642,0
543.0,326.0,373.0,2019-12-16,52.5961886,4.6444078,0
372.0,328.0,377.0,2020-02-29,52.5661971,4.6572278,0
511.0,328.0,378.0,2019-03-08,52.5592648,4.6597908,0
655.0,331.0,376.0,2017-10-11,52.5715169,4.7036323,0
317.0,333.0,367.0,2018-12-20,52.644634,4.7436489,0
2080.0,333.0,369.0,2017-10-20,52.6334788,4.7466038,0
14.0,335.0,439.0,2016-04-05,52.0275222,4.6935762,0
250.0,342.0,391.0,2020-02-10,52.4321032,4.8433915,0
36.0,352.0,441.0,2018-10-11,51.9993959,4.9282427,0
17.0,398.0,507.0,2017-06-11,51.39501,5.4748341,0
78.0,403.0,298.0,2017-03-06,53.1885407,5.8320673,0
35.0,406.0,313.0,2017-06-27,53.0529435,5.8498488,0
415.0,412.0,281.0,2016-06-14,53.3258066,5.9901542,0
89.0,444.0,386.0,2018-08-27,52.3875263,6.2765557,0
351.0,305.0,432.0,2020-02-27,52.1060732,4.2739399,0
2420.0,307.0,434.0,2016-01-14,52.0838102,4.3096121,0
57.0,320.0,424.0,2017-04-26,52.1684908,4.5033895,0
16.0,311.0,433.0,2016-06-06,52.0935158,4.3600479,0
29.0,382.0,314.0,2016-09-25,53.0648359,5.5178269,0
121.0,383.0,314.0,2017-10-09,53.0636895,5.5178477,0
500.0,470.0,430.0,2019-01-07,51.9874559,6.5835507,0
230.0,470.0,430.0,2016-11-05,51.9865278,6.5708353,0
419.0,309.0,435.0,2019-12-12,52.0794676,4.3296901,0
11.0,311.0,444.0,2016-03-31,51.9996859,4.3511887,0
142.0,309.0,435.0,2019-03-01,52.0802779,4.3267771,0
28.0,309.0,435.0,2017-05-01,52.0802779,4.3267771,0
269.0,333.0,426.0,2017-12-16,52.1419007,4.677323,0
337.0,305.0,439.0,2018-03-13,52.0450346,4.2781985,0
2580.0,341.0,487.0,2018-04-29,51.6086082,4.7248664,0
37.0,343.0,399.0,2019-01-01,52.3627357,4.8518908,0
1659.0,344.0,406.0,2017-02-22,52.3011015,4.8501116,0
12.0,363.0,431.0,2016-06-05,52.0748702,5.0910124,0
1177.0,259.0,512.0,2017-07-23,51.4513019,3.5658924,0
1037.0,312.0,443.0,2018-05-01,52.0107191,4.3601052,0
834.0,319.0,437.0,2019-11-18,52.0583103,4.4716051,0
283.0,309.0,438.0,2018-03-27,52.0515496,4.3287896,0
103.0,322.0,439.0,2019-12-19,52.0377806,4.5057952,0
1392.0,330.0,376.0,2018-08-13,52.5745663,4.6860628,0
219.0,331.0,425.0,2017-05-14,52.1483094,4.6480651,0
61.0,332.0,370.0,2017-01-07,52.6182321,4.7293717,0
369.0,332.0,420.0,2018-03-22,52.1917576,4.6727268,0
258.0,332.0,420.0,2019-08-19,52.1898166,4.6742935,0
448.0,332.0,426.0,2016-04-25,52.1434307,4.6702132,0
105.0,333.0,368.0,2017-06-23,52.6376427,4.7477424,0
28.0,333.0,377.0,2016-07-06,52.5566998,4.7334304,0
312.0,334.0,388.0,2016-06-22,52.4666712,4.7411911,0
1014.0,336.0,383.0,2020-02-20,52.5087679,4.7718041,0
17.0,337.0,384.0,2016-06-01,52.4987712,4.7757155,0
290.0,338.0,385.0,2017-06-27,52.4903422,4.7944995,0
23.0,338.0,386.0,2016-02-05,52.4775597,4.7976736,0
13.0,339.0,433.0,2019-08-28,52.074988,4.7505896,0
249.0,340.0,408.0,2017-01-02,52.284849,4.8022379,0
412.0,341.0,397.0,2018-12-02,52.3798672,4.82577,0
99.0,343.0,399.0,2016-02-13,52.3616736,4.850511,0
1417.0,345.0,399.0,2019-06-12,52.3654657,4.8753061,0
29.0,346.0,336.0,2017-07-02,52.9045973,4.9633453,0
205.0,346.0,398.0,2017-08-02,52.3669638,4.896987,0
1285.0,356.0,365.0,2016-11-20,52.6433389,5.070706,0
322.0,400.0,297.0,2017-07-22,53.1974321,5.7968895,0
176.0,416.0,370.0,2016-11-04,52.5554855,5.9182812,0
120.0,441.0,563.0,2016-10-03,50.8782014,5.9878961,0
364.0,454.0,291.0,2019-01-07,53.1961127,6.5782899,0
271.0,347.0,397.0,2018-02-01,52.3750316,4.9008903,0
12.0,392.0,501.0,2018-10-06,51.4563051,5.3995462,0
159.0,424.0,519.0,2016-10-02,51.2718602,5.8115365,0
52.0,308.0,433.0,2017-07-27,52.1002924,4.3204838,0
643.0,308.0,438.0,2018-09-22,52.056851,4.3156575,0
25.0,309.0,440.0,2018-10-07,52.0376977,4.3219738,0
2185.0,312.0,443.0,2019-11-12,52.0051933,4.3673447,0
874.0,342.0,400.0,2019-09-16,52.3558556,4.8307187,0
1313.0,344.0,397.0,2017-06-30,52.3785443,4.8630233,0
422.0,312.0,446.0,2019-03-08,51.9817371,4.3606286,0
1740.0,318.0,510.0,2017-07-01,51.4319678,4.3743142,0
789.0,320.0,425.0,2016-04-06,52.1544221,4.5019291,0
18.0,308.0,440.0,2019-08-01,52.0337048,4.3087494,0
187.0,318.0,422.0,2018-05-22,52.1848899,4.4709522,0
161.0,420.0,456.0,2017-08-02,51.8149458,5.843384,0
17.0,352.0,382.0,2017-05-15,52.5035741,4.9887161,0
245.0,366.0,406.0,2017-01-02,52.287148,5.1558157,0
1926.0,303.0,439.0,2018-01-15,52.0467068,4.2388391,0
269.0,305.0,437.0,2016-11-18,52.0655332,4.2786385,0
746.0,305.0,438.0,2019-09-25,52.0579841,4.274028,0
494.0,306.0,439.0,2019-09-24,52.0452455,4.2911238,0
20.0,334.0,458.0,2016-05-28,51.8623688,4.6610759,0
124.0,337.0,466.0,2016-12-11,51.7964894,4.693522,0
1460.0,301.0,445.0,2019-11-11,51.9961449,4.2124956,0
222.0,442.0,414.0,2019-09-05,52.1489978,6.2145535,0
2135.0,307.0,434.0,2017-05-22,52.0842544,4.3015485,0
134.0,313.0,439.0,2018-06-14,52.0449623,4.3842869,0
38.0,351.0,484.0,2016-05-15,51.6274652,4.860841,0
97.0,369.0,413.0,2017-06-22,52.221367,5.1940168,0
257.0,376.0,487.0,2018-12-05,51.5835464,5.2052914,0
65.0,305.0,432.0,2019-11-29,52.1090662,4.2819597,0
345.0,308.0,437.0,2017-07-20,52.0572785,4.319176,0
2587.0,308.0,437.0,2018-08-24,52.0572785,4.319176,0
306.0,310.0,435.0,2018-06-01,52.0770699,4.3440577,0
27.0,322.0,491.0,2020-01-12,51.5889953,4.4558512,0
12.0,429.0,549.0,2016-04-13,51.0146443,5.8397904,0
468.0,311.0,444.0,2017-07-19,52.0016605,4.3498323,0
1376.0,396.0,508.0,2017-07-01,51.389848,5.4510327,0
93.0,396.0,508.0,2016-04-14,51.389848,5.4510327,0
669.0,319.0,425.0,2017-03-17,52.15909,4.4894628,0
741.0,368.0,491.0,2016-01-22,51.5600274,5.0828787,0
2947.0,336.0,384.0,2018-08-25,52.4962953,4.7666481,0
1484.0,303.0,438.0,2017-03-08,52.0555282,4.2516438,0
168.0,312.0,435.0,2018-04-15,52.0792328,4.3798227,0
157.0,321.0,437.0,2019-07-19,52.052545,4.4993081,0
46.0,367.0,397.0,2018-11-07,52.3598333,5.1812003,0
875.0,307.0,435.0,2016-02-10,52.075698,4.3073477,0
75.0,341.0,388.0,2019-12-19,52.4585466,4.8340769,0
265.0,310.0,438.0,2017-12-03,52.0522162,4.3410211,0
80.0,355.0,365.0,2016-10-17,52.6454103,5.0656527,0
1131.0,396.0,504.0,2016-11-09,51.4194948,5.4485353,0
125.0,307.0,437.0,2019-09-23,52.0615381,4.2984393,0
138.0,307.0,437.0,2018-04-27,52.0645225,4.3026545,0
213.0,314.0,434.0,2020-02-29,52.0877314,4.3993855,0
109.0,422.0,436.0,2019-01-25,51.983594,5.9046775,0
96.0,314.0,432.0,2016-07-12,52.0988147,4.3984281,0
1409.0,425.0,412.0,2017-09-13,52.1897001,5.9776334,0
41.0,484.0,313.0,2019-04-13,52.9809311,6.9641332,0
841.0,320.0,439.0,2016-08-09,52.0393403,4.4792079,0
2647.0,461.0,306.0,2018-04-30,53.0615745,6.6457872,0
87.0,308.0,439.0,2018-02-14,52.0449569,4.3174145,0
1122.0,310.0,445.0,2018-01-18,51.9884391,4.3374814,0
225.0,350.0,481.0,2016-07-29,51.6571483,4.8517966,0
1535.0,426.0,341.0,2017-09-29,52.7984722,6.0943775,0
1650.0,489.0,403.0,2017-02-22,52.1968609,6.8849813,0
33.0,366.0,432.0,2016-06-10,52.0650726,5.1331207,0
141.0,318.0,424.0,2016-09-02,52.1706283,4.4760313,0
24.0,346.0,487.0,2017-04-22,51.6063515,4.7919356,0
21.0,450.0,434.0,2017-03-06,51.9704501,6.2973692,0
129.0,309.0,437.0,2019-10-14,52.0624635,4.3239815,0
476.0,385.0,424.0,2018-08-10,52.1196946,5.4104772,0
379.0,306.0,437.0,2018-01-21,52.0625308,4.2843712,0
256.0,338.0,433.0,2017-01-07,52.0794173,4.7355677,0
340.0,338.0,504.0,2019-08-18,51.4691849,4.6532353,0
21.0,308.0,438.0,2019-02-11,52.0546635,4.3103733,0
357.0,308.0,438.0,2018-03-09,52.0546635,4.3103733,0
137.0,308.0,438.0,2016-05-29,52.0531764,4.316839,0
184.0,308.0,439.0,2018-08-26,52.040647,4.319908,0
221.0,311.0,445.0,2018-08-16,51.9929929,4.3454899,0
882.0,326.0,408.0,2018-10-01,52.29557,4.5936898,0
224.0,310.0,434.0,2017-11-11,52.0835372,4.3415141,0
13.0,312.0,435.0,2016-07-05,52.0792328,4.3798227,0
133.0,313.0,438.0,2019-03-01,52.0529378,4.3872679,0
15.0,305.0,442.0,2017-05-14,52.0169143,4.27519,0
78.0,308.0,438.0,2018-04-28,52.0531048,4.3168699,0
311.0,308.0,438.0,2017-07-20,52.0531048,4.3168699,0
1032.0,308.0,439.0,2017-09-15,52.0423616,4.3117624,0
519.0,336.0,492.0,2017-09-15,51.5733838,4.6417276,0
36.0,338.0,432.0,2020-01-19,52.0800532,4.7431941,0
287.0,395.0,505.0,2017-01-04,51.4150033,5.4412931,0
317.0,308.0,438.0,2018-12-17,52.0522732,4.310378,0
1084.0,319.0,425.0,2017-11-30,52.1562141,4.4869292,0
848.0,360.0,506.0,2017-01-13,51.4311324,4.9574138,0
705.0,376.0,417.0,2016-11-20,52.1849949,5.284891,0
15.0,432.0,550.0,2019-08-20,51.0021286,5.8803377,0
922.0,306.0,436.0,2016-03-29,52.0710167,4.2960061,0
86.0,397.0,502.0,2016-02-01,51.4402927,5.471998,0
1003.0,310.0,445.0,2016-01-12,51.9933628,4.3385649,0
22.0,321.0,426.0,2018-06-08,52.1511166,4.5130852,0
305.0,332.0,436.0,2018-11-02,52.0569287,4.6545079,0
843.0,337.0,360.0,2019-08-13,52.7014066,4.8103535,0
23.0,355.0,365.0,2019-07-19,52.6471938,5.0540554,0
1671.0,363.0,412.0,2017-12-09,52.2409154,5.119524,0
26.0,310.0,436.0,2017-01-11,52.0700571,4.3520246,0
529.0,346.0,487.0,2016-01-15,51.6041281,4.7892689,0
231.0,369.0,427.0,2016-08-22,52.1015913,5.1779634,0
580.0,307.0,436.0,2018-12-22,52.072739,4.2987107,0
127.0,308.0,437.0,2017-06-28,52.0587715,4.3143283,0
44.0,310.0,445.0,2019-10-28,51.995488,4.337991,0
472.0,366.0,429.0,2017-08-17,52.088118,5.1370741,0
44.0,366.0,489.0,2017-09-02,51.5759714,5.0550193,0
2569.0,453.0,291.0,2017-07-20,53.1995144,6.5691154,0
2243.0,306.0,436.0,2016-06-22,52.0696429,4.2951936,0
299.0,309.0,441.0,2019-12-08,52.030131,4.3219947,0
321.0,309.0,441.0,2019-02-08,52.030131,4.3219947,0
493.0,367.0,411.0,2017-11-04,52.2384275,5.1762573,0
142.0,439.0,528.0,2017-07-28,51.1780045,6.0029421,0
1068.0,308.0,435.0,2019-02-06,52.0788003,4.3244539,0
1227.0,304.0,436.0,2019-03-03,52.0769564,4.2604702,0
44.0,309.0,441.0,2017-05-27,52.0300743,4.32169,0
80.0,345.0,490.0,2016-01-28,51.5859916,4.7656851,0
109.0,438.0,439.0,2018-12-16,51.9416639,6.1248935,0
37.0,488.0,402.0,2019-10-28,52.2122096,6.8669665,0
655.0,310.0,434.0,2016-11-09,52.0860748,4.3408127,0
17.0,310.0,435.0,2016-12-02,52.0794029,4.3507288,0
23.0,367.0,413.0,2018-12-11,52.2258697,5.1742347,0
171.0,396.0,347.0,2016-12-08,52.7656525,5.6591778,0
